Site,Date,Net.location,Net.size,Net.length,Open,Closed,No.Playbacks
PALO,3/10/98,A4,12,12,6:00,9:30,NA
PALO,3/10/98,A5,12,12,6:00,9:30,NA
PALO,3/10/98,A6,12,12,6:00,9:30,NA
PALO,3/10/98,AS .5,12,12,6:00,9:30,NA
PALO,3/10/98,R1,12,12,6:00,9:30,NA
PALO,3/10/98,R2,12,12,6:00,9:30,NA
PALO,3/10/98,R3,12,12,6:00,9:30,NA
PALO,3/10/98,R4,12,12,6:00,9:30,NA
PALO,3/10/98,R5,12,12,6:00,9:30,NA
PALO,3/10/98,R6,12,12,6:00,9:30,NA
PALO,3/10/98,R7,12,12,6:00,9:30,NA
PALO,3/10/98,CN1,12,12,6:00,9:30,NA
PALO,3/10/98,CN2,12,12,6:00,9:30,NA
PALO,3/10/98,CN3,12,12,6:00,9:30,NA
PALO,3/10/98,CN4,12,12,6:00,9:30,NA
PALO,3/10/98,CS1,12,12,6:00,9:30,NA
PALO,3/10/98,CS2,12,12,6:00,9:30,NA
PALO,3/10/98,CS3,12,12,6:00,9:30,NA
PALO,3/10/98,CS4,12,12,6:00,9:30,NA
PALO,3/10/98,B1,12,12,6:00,9:30,NA
PALO,3/10/98,B2,12,12,6:00,9:30,NA
PALO,3/10/98,B3,12,12,6:00,9:30,NA
PALO,3/10/98,B4,12,12,6:00,9:30,NA
PALO,3/10/98,B5,12,12,6:00,9:30,NA
PALO,3/10/98,B6,12,12,6:00,9:30,NA
PALO,3/10/98,B7,12,12,6:00,9:30,NA
PALO,3/10/98,B8,12,12,6:00,9:30,NA
PALO,3/4/97,CN25 W,18,18,16:30,19:15,NA
PALO,11/9/98,A6,18,18,17:00,18:30,NA
PALO,11/10/98,A6,18,18,6:30,18:30,NA
PALO,11/11/98,A6,18,18,6:30,18:30,NA
PALO,11/12/98,A6,18,18,6:30,10:30,NA
PALO,2/13/02,A1,18,18,18:00,19:00,NA
PALO,2/14/02,A1,18,18,7:00,19:00,NA
PALO,2/15/02,A1,18,18,7:00,19:00,NA
PALO,2/16/02,A1,18,18,7:00,9:00,NA
PALO,1/30/03,AN4,18,18,17:00,19:00,NA
PALO,1/31/03,AN4,18,18,7:00,19:00,NA
PALO,2/1/03,AN4,18,18,7:00,19:00,NA
PALO,2/2/03,AN4,18,18,7:00,10:00,NA
PALO,2/4/05,AN4,18,18,16:30,19:00,NA
PALO,2/5/05,AN4,18,18,7:00,19:00,NA
PALO,1/26/06,AN4,18,18,16:30,19:00,NA
PALO,1/27/06,AN4,18,18,7:00,19:00,NA
PALO,1/28/06,AN4,18,18,7:00,11:00,NA
PALO,2/19/04,AN4,18,18,17:00,19:00,NA
PALO,2/20/04,AN4,18,18,7:00,19:00,NA
PALO,2/21/04,AN4,18,18,7:00,19:00,NA
PALO,2/22/04,AN4,18,18,7:00,10:00,NA
PALO,3/7/97,R150-175,24,24,18:00,18:30,NA
PALO,3/4/97,R150-175,30,30,6:30,19:30,NA
PALO,3/4/97,R150-175,30,30,11:00,19:30,1
PALO,3/5/97,R150-175,30,30,6:30,10:45,NA
PALO,11/6/97,R150-175,72,72,6:30,18:30,1
PALO,11/7/97,R150-175,72,72,6:30,10:30,1
PALO,11/8/97,R150-175,72,72,6:30,9:30,NA
PALO,11/8/97,R150-175,72,72,14:30,18:30,NA
PALO,3/14/10,AN1,12,12,17:30,19:00,NA
PALO,3/14/10,AN2,12,12,17:30,19:00,NA
PALO,3/14/10,AN3,12,12,17:30,19:00,NA
PALO,3/14/10,AS1,12,12,17:30,19:00,NA
PALO,3/14/10,AS2,12,12,17:30,19:00,NA
PALO,3/14/10,AS3,12,12,17:30,19:00,NA
PALO,3/14/10,AS4,12,12,17:30,19:00,NA
PALO,3/14/10,AS5,12,12,17:30,19:00,NA
PALO,3/14/10,BN1,12,12,17:30,19:00,NA
PALO,3/14/10,BN2,12,12,17:30,19:00,NA
PALO,3/14/10,BN3,12,12,17:30,19:00,NA
PALO,3/14/10,BN4,12,12,17:30,19:00,NA
PALO,3/14/10,BS1,12,12,17:30,19:00,NA
PALO,3/14/10,BS2,12,12,17:30,19:00,NA
PALO,3/14/10,BS3,12,12,17:30,19:00,NA
PALO,3/14/10,BS4,12,12,17:30,19:00,NA
PALO,3/14/10,BS5,12,12,17:30,19:00,NA
PALO,3/14/10,CN1,12,12,17:30,19:00,NA
PALO,3/14/10,CN2,12,12,17:30,19:00,NA
PALO,3/14/10,CN3,12,12,17:30,19:00,NA
PALO,3/14/10,CN4,12,12,17:30,19:00,NA
PALO,3/14/10,CN5,12,12,17:30,19:00,NA
PALO,3/14/10,CS1,12,12,17:30,19:00,NA
PALO,3/14/10,CS2,12,12,17:30,19:00,NA
PALO,3/14/10,CS3,12,12,17:30,19:00,NA
PALO,3/14/10,CS4,12,12,17:30,19:00,NA
PALO,3/14/10,CS5,12,12,17:30,19:00,NA
PALO,3/14/10,CS6,12,12,17:30,19:00,NA
PALO,3/14/10,CS7,12,12,17:30,19:00,NA
PALO,3/14/10,CS8,12,12,17:30,19:00,NA
PALO,3/14/10,CS9,12,12,17:30,19:00,NA
PALO,3/14/10,R3,12,12,18:00,19:00,NA
PALO,3/14/10,R4,12,12,18:00,19:00,NA
PALO,3/14/10,R5,12,12,18:00,19:00,NA
PALO,3/14/10,R6,12,12,18:00,19:00,NA
PALO,3/15/10,AS1,12,12,6:30,19:00,NA
PALO,3/15/10,AS2,12,12,6:30,19:00,NA
PALO,3/15/10,AS3,12,12,6:30,19:00,NA
PALO,3/15/10,AN1,12,12,6:30,19:00,NA
PALO,3/15/10,AN2,12,12,6:30,19:00,NA
PALO,3/15/10,AN3,12,12,6:30,19:00,NA
PALO,3/15/10,AN4,12,12,6:30,19:00,NA
PALO,3/15/10,AN5,12,12,6:30,19:00,NA
PALO,3/15/10,BN1,12,12,6:30,19:00,NA
PALO,3/15/10,BN2,12,12,6:30,19:00,NA
PALO,3/15/10,BN3,12,12,6:30,19:00,NA
PALO,3/15/10,BN4,12,12,6:30,19:00,NA
PALO,3/15/10,BS1,12,12,6:30,19:00,NA
PALO,3/15/10,BS2,12,12,6:30,19:00,NA
PALO,3/15/10,BS3,12,12,6:30,19:00,NA
PALO,3/15/10,BS4,12,12,6:30,19:00,NA
PALO,3/15/10,BS5,12,12,6:30,19:00,NA
PALO,3/15/10,CN1,12,12,6:30,19:00,NA
PALO,3/15/10,CN2,12,12,6:30,19:00,NA
PALO,3/15/10,CN3,12,12,6:30,19:00,NA
PALO,3/15/10,CN4,12,12,6:30,19:00,NA
PALO,3/15/10,CN5,12,12,6:30,19:00,NA
PALO,3/15/10,CS1,12,12,6:30,19:00,NA
PALO,3/15/10,CS2,12,12,6:30,19:00,NA
PALO,3/15/10,CS3,12,12,6:30,19:00,NA
PALO,3/15/10,CS4,12,12,6:30,19:00,NA
PALO,3/15/10,CS5,12,12,6:30,19:00,NA
PALO,3/15/10,CS6,12,12,6:30,19:00,NA
PALO,3/15/10,CS7,12,12,6:30,19:00,NA
PALO,3/15/10,CS8,12,12,6:30,19:00,NA
PALO,3/15/10,CS9,12,12,6:30,19:00,NA
PALO,3/15/10,R3,12,12,6:30,19:00,NA
PALO,3/15/10,R4,12,12,6:30,19:00,NA
PALO,3/15/10,R5,12,12,6:30,19:00,NA
PALO,3/15/10,R6,12,12,6:30,19:00,NA
PALO,3/15/10,R1,12,12,14:00,19:00,NA
PALO,3/15/10,R2,12,12,14:00,19:00,NA
PALO,3/15/10,BS5,12,12,14:00,19:00,NA
PALO,3/16/10,AS1,12,12,6:30,19:00,NA
PALO,3/16/10,AS2,12,12,6:30,19:00,NA
PALO,3/16/10,AS3,12,12,6:30,19:00,NA
PALO,3/16/10,AN1,12,12,6:30,19:00,NA
PALO,3/16/10,AN2,12,12,6:30,19:00,NA
PALO,3/16/10,AN3,12,12,6:30,19:00,NA
PALO,3/16/10,AN4,12,12,6:30,19:00,NA
PALO,3/16/10,AN5,12,12,6:30,19:00,NA
PALO,3/16/10,BS1,12,12,6:30,19:00,NA
PALO,3/16/10,BS2,12,12,6:30,19:00,NA
PALO,3/16/10,BS3,12,12,6:30,19:00,NA
PALO,3/16/10,BS4,12,12,6:30,19:00,NA
PALO,3/16/10,BN1,12,12,6:30,19:00,NA
PALO,3/16/10,BN2,12,12,6:30,19:00,NA
PALO,3/16/10,BN3,12,12,6:30,19:00,NA
PALO,3/16/10,BN4,12,12,6:30,19:00,NA
PALO,3/16/10,BN5,12,12,6:30,19:00,NA
PALO,3/16/10,CS1,12,12,6:30,19:00,NA
PALO,3/16/10,CS2,12,12,6:30,19:00,NA
PALO,3/16/10,CS3,12,12,6:30,19:00,NA
PALO,3/16/10,CS4,12,12,6:30,19:00,NA
PALO,3/16/10,CS5,12,12,6:30,19:00,NA
PALO,3/16/10,CS6,12,12,6:30,19:00,NA
PALO,3/16/10,CS7,12,12,6:30,19:00,NA
PALO,3/16/10,CS8,12,12,6:30,19:00,NA
PALO,3/16/10,CS9,12,12,6:30,19:00,NA
PALO,3/16/10,CN1,12,12,6:30,19:00,NA
PALO,3/16/10,CN2,12,12,6:30,19:00,NA
PALO,3/16/10,CN3,12,12,6:30,19:00,NA
PALO,3/16/10,CN4,12,12,6:30,19:00,NA
PALO,3/16/10,CN5,12,12,6:30,19:00,NA
PALO,3/16/10,R1,12,12,6:30,19:00,NA
PALO,3/16/10,R2,12,12,6:30,19:00,NA
PALO,3/16/10,R3,12,12,6:30,19:00,NA
PALO,3/16/10,R4,12,12,6:30,19:00,NA
PALO,3/16/10,R5,12,12,6:30,19:00,NA
PALO,3/16/10,R6,12,12,6:30,19:00,NA
PALO,3/17/10,AN1,12,12,6:30,10:00,NA
PALO,3/17/10,AN2,12,12,6:30,10:00,NA
PALO,3/17/10,AN3,12,12,6:30,10:00,NA
PALO,3/17/10,AN4,12,12,6:30,10:00,NA
PALO,3/17/10,AN5,12,12,6:30,10:00,NA
PALO,3/17/10,AS1,12,12,6:30,10:00,NA
PALO,3/17/10,AS2,12,12,6:30,10:00,NA
PALO,3/17/10,AS3,12,12,6:30,10:00,NA
PALO,3/17/10,BN1,12,12,6:30,10:00,NA
PALO,3/17/10,BN2,12,12,6:30,10:00,NA
PALO,3/17/10,BN3,12,12,6:30,10:00,NA
PALO,3/17/10,BN4,12,12,6:30,10:00,NA
PALO,3/17/10,BS1,12,12,6:30,10:00,NA
PALO,3/17/10,BS2,12,12,6:30,10:00,NA
PALO,3/17/10,BS3,12,12,6:30,10:00,NA
PALO,3/17/10,BS4,12,12,6:30,10:00,NA
PALO,3/17/10,BS5,12,12,6:30,10:00,NA
PALO,3/17/10,CN1,12,12,6:30,10:00,NA
PALO,3/17/10,CN2,12,12,6:30,10:00,NA
PALO,3/17/10,CN3,12,12,6:30,10:00,NA
PALO,3/17/10,CN4,12,12,6:30,10:00,NA
PALO,3/17/10,CN5,12,12,6:30,10:00,NA
PALO,3/17/10,CS1,12,12,6:30,10:00,NA
PALO,3/17/10,CS2,12,12,6:30,10:00,NA
PALO,3/17/10,CS3,12,12,6:30,10:00,NA
PALO,3/17/10,CS4,12,12,6:30,10:00,NA
PALO,3/17/10,CS5,12,12,6:30,10:00,NA
PALO,3/17/10,CS6,12,12,6:30,10:00,NA
PALO,3/17/10,CS7,12,12,6:30,10:00,NA
PALO,3/17/10,CS8,12,12,6:30,10:00,NA
PALO,3/17/10,CS9,12,12,6:30,10:00,NA
PALO,3/17/10,R1,12,12,6:30,10:00,NA
PALO,3/17/10,R2,12,12,6:30,10:00,NA
PALO,3/17/10,R3,12,12,6:30,10:00,NA
PALO,3/17/10,R4,12,12,6:30,10:00,NA
PALO,3/17/10,R5,12,12,6:30,10:00,NA
PALO,3/17/10,R6,12,12,6:30,10:00,NA
PUVI,5/13/02,11,12 + 6,18,16:00,19:30,NA
PUVI,5/13/02,12,12 + 6,18,16:00,19:30,NA
PUVI,5/13/02,39,12 + 6,18,16:30,19:30,NA
PUVI,5/13/02,59 A + B,12 + 12,24,17:00,19:30,NA
PUVI,5/14/02,11,12+6,18,5:45,19:45,NA
PUVI,5/14/02,12,12+6,18,5:45,19:45,NA
PUVI,5/14/02,39,12 + 6,18,5:45,19:45,NA
PUVI,5/14/02,59,12 + 12,24,5:45,19:45,NA
PUVI,5/15/02,11,12 + 6,18,5:45,19:45,NA
PUVI,5/15/02,12,12 + 6,18,5:45,19:45,NA
PUVI,5/15/02,1 I .25 SW,6 + 6,12,8:15,19:45,NA
PUVI,5/15/02,39,12 + 6,18,5:45,19:45,NA
PUVI,5/15/02,59,12 + 12 ,24,5:45,19:45,NA
PUVI,5/16/02,11,12 + 6,18,5:45,10:15,NA
PUVI,5/16/02,12,12 + 6,18,5:45,10:15,NA
PUVI,5/16/02,39,12 + 6,18,5:45,10:15,NA
PUVI,5/16/02,3I,6 + 6,12,5:45,10:15,NA
PUVI,5/16/02,59,12 + 12 + 6,30,5:45,10:15,NA
PUVI,5/18/02,1I.25,6 + 6,12,5:45,9:00,NA
PUVI,5/18/02,1I .25 SW,6 + 6,12,5:45,9:00,NA
PUVI,5/18/02,oJ .25,6 + 6,12,5:45,9:00,NA
PUVI,5/18/02,oJ .25,6 + 6,12,17:30,19:30,NA
PUVI,5/18/02,1 I .25 SW,6 + 6,12,18:00,19:30,NA
PUVI,5/18/02,1 I .25,6 + 6,12,18:15,19:30,NA
PUVI,5/16/03,11,12 + 6,18,16:30,19:30,NA
PUVI,5/16/03,12,12 + 6,18,16:30,19:30,NA
PUVI,5/16/03,51,12 + 12,24,17:00,19:30,NA
PUVI,5/16/03,53,12 + 12,24,17:00,19:30,NA
PUVI,5/16/03,58,12 + 12 + 6,30,17:00,19:30,NA
PUVI,5/17/03,11,12 + 6,18,6:00,19:30,NA
PUVI,5/17/03,12,12 + 6,18,6:00,19:30,NA
PUVI,5/17/03,33,12 + 6,18,6:00,19:30,NA
PUVI,5/17/03,51,12 + 12,24,6:00,19:30,NA
PUVI,5/17/03,53,12 + 12,24,6:00,19:30,NA
PUVI,5/17/03,58,12 + 12 + 6,30,6:00,19:30,NA
PUVI,5/18/03,11,12 + 6,18,6:00,19:30,NA
PUVI,5/18/03,12,12 + 6,18,6:00,19:30,NA
PUVI,5/18/03,OKE,12 + 6,18,17:30,19:30,NA
PUVI,5/18/03,33,12 + 6,18,6:00,19:30,NA
PUVI,5/18/03,51,12 + 12,24,6:00,19:30,NA
PUVI,5/18/03,53,12 + 12,24,6:00,19:30,NA
PUVI,5/18/03,58,12 + 12 + 6,30,6:00,19:30,NA
PUVI,5/19/03,11,12 + 6,18,6:00,10:15,NA
PUVI,5/19/03,12,12 + 6,18,6:00,10:15,NA
PUVI,5/19/03,OKE,12 + 6,18,6:00,11:00,NA
PUVI,5/19/03,33,12 + 6,18,6:00,10:15,NA
PUVI,5/19/03,51,12 + 12,24,6:00,10:15,NA
PUVI,5/19/03,53,12 + 12,24,6:00,10:15,NA
PUVI,5/19/03,58,12 + 12 + 6,30,6:00,10:15,NA
PUVI,5/19/03,OKE,12 + 12 + 6,30,18:00,10:15,NA
PUVI,5/20/03,OKE,12 + 12 + 6,30,6:00,9:00,NA
PUVI,5/20/03,33,12 + 6,18,6:00,9:00,NA
PUVI,5/21/03,OKE,12 + 12 + 6,30,6:00,12:00,NA
PUVI,5/21/03,33,12 + 6,18,6:00,10:00,NA
PUVI,5/22/03,OKE,12 + 12 + 6,30,6:00,10:00,NA
PUVI,12/1/95,LTS 425m,6,6,18:00,18:30,2
PUVI,12/2/95,1F,6,6,6:45,10:00,1
PUVI,12/2/95,1G.25,6,6,6:45,10:00,3
PUVI,12/2/95,1B,6,6,6:45,10:00,6
PUVI,12/2/95,1I.25,6,6,7:30,10:00,2
PUVI,12/2/95,1F,6,6,5:45,18:30,1
PUVI,12/2/95,1G.25,6,6,5:45,18:30,1
PUVI,12/2/95,1I.25,6,6,5:45,18:30,NA
PUVI,12/3/95,1F,6,6,6:45,10:15,1
PUVI,12/3/95,1G.25,6,6,6:45,10:15,NA
PUVI,12/3/95,1I.25,6,6,6:45,10:15,1
PUVI,12/3/95,3A.25,6,6,7:30,10:15,1
PUVI,12/3/95,T6NW.25,6,6,8:15,10:45,1
PUVI,12/3/95,5F,6,6,9:15,10:45,1
PUVI,12/3/95,T6NW5C.25,6,6,16:45,18:00,NA
PUVI,12/3/95,5E,6,6,16:45,18:15,1
PUVI,12/3/95,5F,6,6,16:45,18:15,NA
PUVI,12/3/95,5G,6,6,16:45,18:15,2
PUVI,12/3/95,1F,6,6,15:00,18:30,NA
PUVI,12/3/95,1G.25,6,6,15:00,18:30,NA
PUVI,12/3/95,3C,6,6,16:00,18:30,NA
PUVI,12/3/95,3C.25,6,6,17:00,18:30,NA
PUVI,12/3/95,3A.25,6,6,15:45,18:45,NA
PUVI,12/3/95,3B,6,6,16:15,18:45,NA
PUVI,12/4/95,3B,6,6,6:30,10:45,1
PUVI,12/4/95,3C,6,6,6:45,10:45,1
PUVI,12/4/95,3C.25,6,6,7:00,10:45,1
PUVI,12/4/95,3D,6,6,8:00,10:45,1
PUVI,12/4/95,5E,6,6,6:30,11:00,NA
PUVI,12/4/95,5F,6,6,6:30,11:00,NA
PUVI,12/4/95,5G,6,6,6:30,11:00,2
PUVI,12/4/95,3A.25,6,6,6:30,11:00,1
PUVI,12/4/95, T6NW,6,6,7:45,11:00,NA
PUVI,12/4/95,1F,6,6,6:45,11:45,NA
PUVI,12/4/95,1G.25,6,6,6:45,11:45,NA
PUVI,12/4/95,1I,6,6,7:00,11:45,NA
PUVI,12/4/95,5A.25,6,6,14:45,18:30,NA
PUVI,12/4/95,5E,6,6,14:45,18:30,NA
PUVI,12/4/95,5F,6,6,14:45,18:30,NA
PUVI,12/4/95,5G,6,6,14:45,18:30,1
PUVI,12/4/95,4A,6,6,15:30,18:30,NA
PUVI,12/4/95,3C.25,6,6,15:45,18:30,NA
PUVI,12/4/95,3D,6,6,15:45,18:30,1
PUVI,12/4/95,1K,6,6,16:00,18:30,2
PUVI,12/4/95,1J.25,6,6,16:00,18:30,1
PUVI,12/4/95,3A.25,6,6,15:30,18:45,1
PUVI,12/4/95,3B,6,6,15:30,18:45,NA
PUVI,12/4/95,3C,6,6,15:30,18:45,NA
PUVI,12/5/95,5A.25,6,6,6:15,11:00,1
PUVI,12/5/95,4A,6,6,6:15,11:00,NA
PUVI,12/5/95,5E,6,6,6:15,11:00,2
PUVI,12/5/95,5F,6,6,6:15,11:00,NA
PUVI,12/5/95,5G,6,6,6:15,11:00,4
PUVI,12/5/95,5B,6,6,6:15,11:00,2
PUVI,12/5/95,3C.25,6,6,6:30,11:00,NA
PUVI,12/5/95,3D,6,6,6:30,11:00,1
PUVI,12/5/95,3B,6,6,6:15,11:15,NA
PUVI,12/5/95,3C,6,6,6:30,11:15,1
PUVI,12/5/95,3A.25,6,6,6:15,11:30,NA
PUVI,12/5/95,T4-1,6,6,7:30,11:45,NA
PUVI,12/5/95,1F,6,6,6:45,12:15,NA
PUVI,12/5/95,1J.25,6,6,6:45,12:15,2
PUVI,12/5/95,1K,6,6,6:45,12:15,2
PUVI,12/5/95,1J.25,6,6,16:30,18:00,1
PUVI,12/5/95,1K,6,6,16:30,18:00,NA
PUVI,12/5/95,3C,6,6,16:15,18:15,3
PUVI,12/5/95,5B,6,6,16:15,18:30,1
PUVI,12/6/95,5G,6,6,6:15,7:45,1
PUVI,12/9/96,5G + 10m,6,6,8:45,11:45,NA
PUVI,12/9/96,1J.25,6,6,17:15,18:30,1
PUVI,12/10/96,1I.25,6,6,7:00,13:30,1
PUVI,12/10/96,1K,6,6,7:00,13:30,NA
PUVI,12/10/96,58,6,6,6:30,18:30,NA
PUVI,12/10/96,59,6,6,6:30,18:30,1
PUVI,12/10/96,1J.25,6,6,16:45,18:30,NA
PUVI,12/10/96,1K,6,6,16:45,18:30,NA
PUVI,12/11/96,1J.25,6,6,6:45,11:45,NA
PUVI,12/11/96,1K,6,6,6:45,11:45,NA
PUVI,12/11/96,3D.25,6,6,9:45,14:30,NA
PUVI,12/11/96,58,6,6,6:30,18:30,1
PUVI,12/11/96,59,6,6,6:30,18:30,NA
PUVI,12/11/96,5C.25 - 25m 130 deg,6,6,14:30,18:30,1
PUVI,12/11/96,5B.25,6,6,14:30,18:30,1
PUVI,12/11/96,1J.25,6,6,16:15,18:30,NA
PUVI,12/11/96,1HW,6,6,16:45,18:30,NA
PUVI,12/11/96,15,6,6,17:30,18:30,NA
PUVI,12/12/96,1HW,6,6,6:45,10:45,1
PUVI,12/12/96,15,6,6,6:45,14:45,NA
PUVI,12/12/96,1J.25,6,6,6:45,14:45,NA
PUVI,12/12/96,5C.25 - 25m 130 deg,6,6,6:30,18:30,NA
PUVI,12/12/96,5B.25,6,6,6:30,18:30,1
PUVI,12/12/96,5C,6,6,9:15,18:30,NA
PUVI,12/13/96,5B.25,6,6,6:30,9:30,NA
PUVI,12/13/96,5C,6,6,6:30,9:30,1
PUVI,12/13/96,31.5,6,6,6:30,10:00,2
PUVI,12/13/96,3D ,6,6,9:00,10:00,1
PUVI,12/13/96,1CE,6,6,17:30,18:30,1
PUVI,2/28/97,5A,6,6,18:30,19:15,NA
PUVI,3/1/97,1CE,6,6,6:45,10:00,NA
PUVI,3/1/97,5A,6,6,6:30,10:15,1
PUVI,3/1/97,5F.25,6,6,7:05,10:15,1
PUVI,3/1/97,1CE,6,6,18:00,19:15,NA
PUVI,3/1/97,58,6,6,18:15,19:15,NA
PUVI,3/1/97,59,6,6,18:15,19:15,NA
PUVI,3/2/97,5A,6,6,6:30,10:30,NA
PUVI,3/2/97,58,6,6,6:30,18:15,1
PUVI,3/2/97,59,6,6,6:30,18:15,1
PUVI,3/2/97,5G E15m,6,6,11:00,18:15,NA
PUVI,3/2/97,52 W10m,6,6,12:45,18:15,NA
PUVI,3/2/97,58,6,6,6:15,19:15,NA
PUVI,3/2/97,59,6,6,6:15,19:15,2
PUVI,3/2/97,5A,6,6,6:15,19:15,NA
PUVI,3/2/97,1CE,6,6,6:45,19:15,1
PUVI,3/2/97,1B.25,6,6,17:00,19:15,NA
PUVI,3/3/97,58,6,6,6:30,11:15,NA
PUVI,3/3/97,59,6,6,6:30,11:15,NA
PUVI,3/3/97,5A,6,6,6:30,11:15,NA
PUVI,3/3/97,5G E15m,6,6,11:00,11:15,2
PUVI,3/3/97,52 W10m,6,6,12:45,11:15,NA
PUVI,3/3/97,1CE,6,6,6:45,19:15,NA
PUVI,3/3/97,1B.25,6,6,6:45,19:15,NA
PUVI,3/3/97,3A.25,6,6,11:00,19:15,NA
PUVI,3/3/97,3C + 15m,6,6,11:00,19:15,NA
PUVI,3/4/97,1J.25,6,6,6:45,11:15,1
PUVI,3/4/97,1CE,6,6,6:45,12:15,NA
PUVI,3/4/97,3A.25,6,6,6:45,19:15,NA
PUVI,3/4/97,3C + 15m,6,6,6:45,19:15,NA
PUVI,3/4/97,1BE,6,6,17:30,19:15,NA
PUVI,3/5/97,1BE,6,6,6:45,9:45,1
PUVI,3/5/97,52 + 15mW,6,6,16:45,19:15,NA
PUVI,3/5/97,1BE,6,6,17:30,19:15,NA
PUVI,3/5/97,1BW,6,6,17:30,19:15,NA
PUVI,3/5/97,1AN,6,6,17:30,19:15,NA
PUVI,3/5/97,5G + 10mE,6,6,17:00,19:30,1
PUVI,3/6/97,5G + 10mE,6,6,6:45,8:00,2
PUVI,3/6/97,52 + 15mW,6,6,6:30,9:00,2
PUVI,3/6/97,1BW,6,6,6:45,10:00,NA
PUVI,3/6/97,1AN,6,6,6:45,10:00,NA
PUVI,3/6/97,58,6,6,17:00,18:30,NA
PUVI,3/6/97,59,6,6,17:00,18:30,NA
PUVI,3/7/97,5G + 20 m,6,6,6:30,16:30,NA
PUVI,3/7/97,58,6,6,6:30,18:30,1
PUVI,3/7/97,59,6,6,6:30,18:30,NA
PUVI,3/7/97,58,6,6,6:30,18:30,NA
PUVI,3/7/97,59,6,6,6:30,18:30,NA
PUVI,3/7/97,5G + 20 m,6,6,16:15,18:30,NA
PUVI,3/8/97,58,6,6,6:30,11:00,1
PUVI,3/8/97,59,6,6,6:30,11:00,NA
PUVI,11/11/97,31.5,6,6,15:00,18:30,1
PUVI,11/12/97,58,6,6,6:30,10:30,NA
PUVI,11/12/97,59,6,6,6:30,10:30,NA
PUVI,11/8/98,58,6,6,13:00,18:30,NA
PUVI,11/8/98,59,6,6,13:00,18:30,NA
PUVI,11/8/98,1HW,6,6,16:00,18:30,NA
PUVI,11/9/98,31.5,6,6,6:30,18:30,NA
PUVI,11/9/98,58,6,6,6:30,18:30,NA
PUVI,11/9/98,59,6,6,6:30,18:30,NA
PUVI,11/10/98,58,6,6,6:30,10:30,NA
PUVI,11/10/98,59,6,6,6:30,10:30,NA
PUVI,11/10/98,31.5,6,6,6:30,11:00,NA
PUVI,11/12/98,1J,6,6,18:00,18:30,1
PUVI,11/13/98,1J,6,6,6:30,10:00,1
PUVI,11/13/98,31.5,6,6,16:45,18:30,NA
PUVI,11/14/98,1J.25,6,6,6:30,8:00,NA
PUVI,11/14/98,1J,6,6,6:30,8:30,NA
PUVI,11/14/98,1J,6,6,17:30,18:30,NA
PUVI,11/14/98,1J.25,6,6,17:30,18:30,NA
PUVI,11/14/98,31.25,6,6,17:45,18:30,NA
PUVI,1/25/00,0.5,6,6,7:45,8:30,1
PUVI,1/26/00,3A.25,6,6,11:00,19:15,NA
PUVI,1/26/00,3c+15M,6,6,11:00,19:15,NA
PUVI,2/10/02,32,6,6,17:30,19:00,NA
PUVI,2/10/02,38,6,6,17:30,19:00,NA
PUVI,2/11/02,32,6,6,7:00,19:00,NA
PUVI,2/11/02,38,6,6,7:00,19:00,NA
PUVI,2/11/02,59C,6,6,7:00,19:00,NA
PUVI,2/12/02,32,6,6,7:00,19:00,NA
PUVI,2/12/02,38,6,6,7:00,19:00,NA
PUVI,2/12/02,59C,6,6,7:00,19:00,NA
PUVI,2/13/02,32,6,6,7:00,9:30,NA
PUVI,2/13/02,38,6,6,7:00,9:30,NA
PUVI,2/13/02,59C,6,6,7:00,9:30,NA
PUVI,2/2/03,32,6,6,16:30,19:00,NA
PUVI,2/2/03,38,6,6,16:30,19:00,NA
PUVI,2/2/03,59C,6,6,16:30,19:00,NA
PUVI,2/3/03,32,6,6,7:00,19:00,NA
PUVI,2/3/03,38,6,6,7:00,19:00,NA
PUVI,2/3/03,59C,6,6,7:00,19:00,NA
PUVI,2/4/03,32,6,6,7:00,19:00,NA
PUVI,2/4/03,38,6,6,7:00,19:00,NA
PUVI,2/4/03,59C,6,6,7:00,19:00,NA
PUVI,2/5/03,32,6,6,7:00,9:00,NA
PUVI,2/5/03,38,6,6,7:00,9:00,NA
PUVI,2/5/03,59C,6,6,7:00,9:00,NA
PUVI,2/22/04,32,6,6,17:00,19:15,NA
PUVI,2/22/04,36,6,6,17:00,19:15,NA
PUVI,2/22/04,57,6,6,17:00,19:15,NA
PUVI,2/22/04,59A,6,6,17:00,19:15,NA
PUVI,2/22/04,59B,6,6,17:00,19:15,NA
PUVI,2/22/04,59C,6,6,17:00,19:15,NA
PUVI,2/23/04,32,6,6,6:45,19:15,NA
PUVI,2/23/04,36,6,6,6:45,19:15,NA
PUVI,2/23/04,57,6,6,6:45,19:15,NA
PUVI,2/23/04,59C,6,6,6:45,19:15,NA
PUVI,2/24/08,32,6,6,6:45,19:15,NA
PUVI,2/24/08,36,6,6,6:45,19:15,NA
PUVI,2/24/08,57,6,6,6:45,19:15,NA
PUVI,2/24/08,59C,6,6,6:45,19:15,NA
PUVI,2/25/08,32,6,6,6:45,9:15,NA
PUVI,2/25/08,36,6,6,6:45,9:15,NA
PUVI,2/25/08,57,6,6,6:45,9:15,NA
PUVI,2/25/08,59C,6,6,6:45,9:15,NA
